timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_main_bearing_temperature,signal_pitch_angle,signal_ambient_temperature
2023-02-07 12:50:00,16.26,2.392748167,0.3552209677,16.26,8.62,44.87,18.94,7.71
2023-02-07 13:00:00,15.41,2.1524889,0.3558290323,15.41,8.63,44.87,18.17,7.83
2023-02-07 13:10:00,16.68,2.478295819,0.3623290323,16.68,8.68,44.88,19.59,7.9
2023-02-07 13:20:00,16.54,2.426941465,0.3683258065,16.54,8.72,44.895,19.08,7.78
2023-02-07 13:30:00,16.77,2.518780823,0.360283871,16.77,8.66,44.905,19.55,7.76
2023-02-07 13:40:00,15.91,2.251083561,0.3657516129,15.91,8.7,44.92,18.87,7.9
2023-02-07 13:50:00,15.7,2.177868287,0.3702370968,15.7,8.73,44.935,18.32,8.01
2023-02-07 14:00:00,16.87,2.525158127,0.3650887097,16.87,8.7,44.955,19.68,7.9
2023-02-07 14:10:00,17.7,2.798627475,0.3592725806,17.7,8.65,44.97,20.78,7.71
2023-02-07 14:20:00,17.33,2.70377533,0.3553129032,17.33,8.62,44.975,20.17,7.75
2023-02-07 14:30:00,16.11,2.346093461,0.3562467742,16.11,8.62,44.975,18.88,7.7
2023-02-07 14:40:00,15.91,2.256773098,0.372233871,15.91,8.75,44.98,18.15,7.47
2023-02-07 14:50:00,14.82,1.99866448,0.3722677419,14.82,8.75,44.99,16.14,7.23
2023-02-07 15:00:00,14.76,1.979626773,0.3732483871,14.76,8.75,45.005,16.93,7.28
2023-02-07 15:10:00,14.74,1.980769318,0.3742806452,14.74,8.76,45.015,17.07,7.19
2023-02-07 15:20:00,14.03,1.823514273,0.3759983871,14.03,8.78,45.02,16,7.27
2023-02-07 15:30:00,14.98,2.027286506,0.3788354839,14.98,8.79,45.03,17.32,7.14
2023-02-07 15:40:00,13.75,1.775005919,0.379883871,13.75,8.8,45.06,15.72,7.15
2023-02-07 15:50:00,13.95,1.810859719,0.3819677419,13.95,8.82,45.085,15.88,7.11
2023-02-07 16:00:00,13.53,1.604892291,0.61225,13.53,9.93,45.1,12.29,7.05
2023-02-07 16:10:00,12.41,1.703044633,0.6427951613,12.41,10.11,45.105,10.04,7.07
2023-02-07 16:20:00,12.03,1.785873954,0.6184951613,12.03,10.11,45.145,10.18,7.07
2023-02-07 16:30:00,11.76,1.847511441,0.5959370968,11.76,10.09,45.18,10.17,7.01
2023-02-07 16:40:00,12.79,1.784075776,0.5870548387,12.79,10.07,45.215,11.88,6.88
2023-02-07 16:50:00,12.12,1.768248344,0.5739629032,12.12,10.03,45.26,10.43,7.03
2023-02-07 17:00:00,12.04,1.860758868,0.5728854839,12.04,10.03,45.335,11.52,6.99
2023-02-07 17:10:00,11.55,1.765729453,0.5662435484,11.55,10,45.43,9.01,6.97
2023-02-07 17:20:00,11.27,1.760030895,0.5555919355,11.27,9.94,45.51,8.68,7.01
2023-02-07 17:30:00,10.85,1.753638512,0.5192903226,10.85,9.74,45.61,8.93,7.03
2023-02-07 17:40:00,9.68,1.805407085,0.5006322581,9.68,9.62,45.695,6.56,7.02
2023-02-07 17:50:00,9.5,1.826432178,0.486866129,9.5,9.53,45.8,6.98,7.01
2023-02-07 18:00:00,8.28,1.813096046,0.4800354839,8.28,9.48,45.9,2.04,7.09
2023-02-07 18:10:00,8.36,1.868527952,0.4954774194,8.36,9.59,46.005,2.16,7.06
2023-02-07 18:20:00,8.74,1.824778555,0.4974403226,8.74,9.6,46.11,3.23,7.03
2023-02-07 18:30:00,9.65,1.69304935,0.4764951613,9.65,9.47,46.2,6.26,6.98
2023-02-07 18:40:00,9.9,1.716238806,0.4644145161,9.9,9.39,46.295,8.06,6.92
2023-02-07 18:50:00,10.52,1.655701086,0.4455322581,10.52,9.26,46.375,9.94,6.83
2023-02-07 19:00:00,10.5,1.563192522,0.3539645161,10.5,8.6,46.445,11.79,6.81
2023-02-07 19:10:00,10.77,1.535371522,0.3487145161,10.77,8.56,46.485,11.99,6.88
2023-02-07 19:20:00,10.68,1.532597879,0.3571193548,10.68,8.63,46.495,11.64,6.92
2023-02-07 19:30:00,10.81,1.529478823,0.3741435484,10.81,8.76,46.5,11.39,6.95
2023-02-07 19:40:00,11.07,1.539314048,0.3829677419,11.07,8.82,46.51,11.66,6.89
2023-02-07 19:50:00,11.03,1.53915625,0.394533871,11.03,8.91,46.535,11.37,6.96
2023-02-07 20:00:00,11.59,1.609859185,0.4500887097,11.59,9.28,46.57,11.93,6.91
2023-02-07 20:10:00,11.21,1.619596835,0.4627645161,11.21,9.37,46.605,10.76,6.91
2023-02-07 20:20:00,11.09,1.632805329,0.4710354839,11.09,9.43,46.645,10.24,6.89
2023-02-07 20:30:00,11.52,1.656440488,0.4814919355,11.52,9.49,46.69,11.34,6.9
2023-02-07 20:40:00,10.84,1.712480264,0.486766129,10.84,9.53,46.745,10.22,6.99
2023-02-07 20:50:00,11.4,1.642918484,0.4928758065,11.4,9.57,46.805,10.53,7
2023-02-07 21:00:00,11.67,1.703817767,0.5416983871,11.67,9.86,46.84,10.27,7.01
2023-02-07 21:10:00,11.85,1.714792271,0.5525516129,11.85,9.92,46.895,10.6,7.07
2023-02-07 21:20:00,12.38,1.624849248,0.5601612903,12.38,9.97,46.955,10.14,7.02
2023-02-07 21:30:00,11.87,1.690349364,0.5722822581,11.87,10.03,47.015,9.58,7.07
2023-02-07 21:40:00,11.86,1.71264856,0.5775080645,11.86,10.05,47.09,9.85,7.12
2023-02-07 21:50:00,11.53,1.756886312,0.59365,11.53,10.08,47.15,9.53,7.15
2023-02-07 22:00:00,12.29,1.677412391,0.7596725806,12.29,10.11,47.22,8.87,7.18
2023-02-07 22:10:00,12.02,1.794678261,0.7939048387,12.02,10.11,47.27,8.21,7.2
2023-02-07 22:20:00,11.97,1.838180358,0.8083806452,11.97,10.11,47.325,7.76,7.2
2023-02-07 22:30:00,11.27,2.493998876,0.9392870968,11.27,10.11,47.365,4.62,7.12
2023-02-07 22:40:00,11.71,2.561654163,0.9607870968,11.71,10.11,47.405,4.33,7.1
2023-02-07 22:50:00,11.45,2.627028397,0.9707419355,11.45,10.11,47.46,4.96,7.1
2023-02-07 23:00:00,11.3,1.770848961,0.7455564516,11.3,10.11,47.535,7.55,7.13
2023-02-07 23:10:00,12.24,1.617642929,0.7178467742,12.24,10.11,47.62,9.5,7.1
2023-02-07 23:20:00,12.52,1.575083096,0.7185903226,12.52,10.11,47.705,9.6,7.1
2023-02-07 23:30:00,13.85,1.506923969,0.7207758065,13.85,10.11,47.785,11.24,7.23
2023-02-07 23:40:00,13.82,1.47603236,0.7187790323,13.82,10.1,47.84,10.84,7.39
2023-02-07 23:50:00,13.35,1.470556301,0.7168419355,13.35,10.11,47.9,10.38,7.48
2023-02-08 00:00:00,13.23,1.51344037,0.7335870968,13.23,10.11,47.97,11.15,7.65
2023-02-08 00:10:00,13.42,1.497807535,0.7365,13.42,10.11,48.035,11.39,7.78
2023-02-08 00:20:00,13.57,1.479371426,0.7384532258,13.57,10.11,48.095,11.35,7.89
2023-02-08 00:30:00,13.48,1.457670755,0.7328935484,13.48,10.11,48.155,11.26,8.06
2023-02-08 00:40:00,13.62,1.421576182,0.7171241935,13.62,10.11,48.22,11.29,8.14
2023-02-08 00:50:00,13.93,1.414249257,0.7191354839,13.93,10.11,48.285,11.43,8.2
2023-02-08 01:00:00,14.21,1.487883294,0.6216403226,14.21,10.11,48.34,12.59,8.2
2023-02-08 01:10:00,14.79,1.596758243,0.6092629032,14.79,10.11,48.38,14.18,8.28
2023-02-08 01:20:00,15.04,1.615238136,0.6107774194,15.04,10.11,48.415,14.56,8.42
2023-02-08 01:30:00,15.18,1.578819046,0.6346177419,15.18,10.11,48.445,14.67,8.5
2023-02-08 01:40:00,15.09,1.564079036,0.6381548387,15.09,10.11,48.49,14.62,8.5
2023-02-08 01:50:00,15.86,1.660116287,0.6378225806,15.86,10.11,48.545,14.84,8.47
2023-02-08 02:00:00,15.43,1.547422576,0.6682580645,15.43,10.11,48.585,14.27,8.53
2023-02-08 02:10:00,15.58,1.566666015,0.676433871,15.58,10.11,48.63,14.71,8.6
2023-02-08 02:20:00,16.74,1.78682334,0.6774290323,16.74,10.11,48.66,16.34,8.66
2023-02-08 02:30:00,17.95,2.081927797,0.678866129,17.95,10.11,48.685,17.18,8.67
2023-02-08 02:40:00,17.21,1.88140051,0.7009145161,17.21,10.11,48.7,16.47,8.6
2023-02-08 02:50:00,16.77,1.778746113,0.7069241935,16.77,10.11,48.72,16.05,8.6
2023-02-08 03:00:00,16.99,2.006509463,0.578966129,16.99,10.01,48.76,16.73,8.63
2023-02-08 03:10:00,17.29,2.121291576,0.5623532258,17.29,10,48.78,16.9,8.6
2023-02-08 03:20:00,17.13,2.081285983,0.5629790323,17.13,10,48.795,16.84,8.62
2023-02-08 03:30:00,17.44,2.153126563,0.5641354839,17.44,10,48.815,17.19,8.68
2023-02-08 03:40:00,17.55,2.157945435,0.5732516129,17.55,10.04,48.835,17.01,8.75
2023-02-08 03:50:00,17.02,1.996755504,0.588583871,17.02,10.09,48.845,16.55,8.8
2023-02-08 04:00:00,16.84,2.066908044,0.534883871,16.84,9.84,48.85,17.26,8.8
2023-02-08 04:10:00,16.21,1.932245719,0.5284483871,16.21,9.8,48.865,16.63,8.84
2023-02-08 04:20:00,15.68,1.821750326,0.5306596774,15.68,9.82,48.865,16.09,8.89
2023-02-08 04:30:00,15.7,1.822500381,0.5315967742,15.7,9.83,48.865,16.13,8.99
2023-02-08 04:40:00,16.65,2.020582195,0.5317112903,16.65,9.83,48.865,16.92,9
2023-02-08 04:50:00,16.34,1.95283958,0.5316193548,16.34,9.83,48.86,16.76,9
2023-02-08 05:00:00,16.32,1.716310137,0.645766129,16.32,10.07,48.855,15.78,8.97
2023-02-08 05:10:00,16.68,1.788232257,0.6523596774,16.68,10.11,48.845,15.81,8.92
2023-02-08 05:20:00,16.99,1.921710158,0.6151870968,16.99,10.11,48.855,16.19,9
2023-02-08 05:30:00,17.67,2.22702448,0.5529677419,17.67,9.93,48.88,17.37,9
2023-02-08 05:40:00,17.79,2.349642996,0.5170064516,17.79,9.74,48.905,17.78,9
2023-02-08 05:50:00,18.05,2.643867883,0.4427193548,18.05,9.27,48.925,19.35,9.14
2023-02-08 06:00:00,16.78,2.338996387,0.422,16.78,9.12,48.94,18.56,9.04
2023-02-08 06:10:00,16.3,2.149068206,0.4419241935,16.3,9.26,48.95,17.64,9
2023-02-08 06:20:00,16.3,2.096512066,0.4613145161,16.3,9.39,48.945,17.13,8.94
2023-02-08 06:30:00,16.04,1.836612683,0.5580145161,16.04,9.95,48.95,15.91,8.92
2023-02-08 06:40:00,16.35,1.881771159,0.5707274194,16.35,10.05,48.935,15.78,8.95
2023-02-08 06:50:00,15.95,1.809698688,0.5706629032,15.95,10.04,48.93,15.78,9
2023-02-08 07:00:00,16.72,2.116076646,0.4950870968,16.72,9.61,48.925,17.26,9.06
2023-02-08 07:10:00,16.52,2.051830523,0.5015741935,16.52,9.64,48.9,17.32,9.07
2023-02-08 07:20:00,16.96,2.090293504,0.5336322581,16.96,9.84,48.895,17.08,9
2023-02-08 07:30:00,17.4,2.34901848,0.4771258065,17.4,9.49,48.905,18.31,8.98
2023-02-08 07:40:00,17.44,2.361519516,0.4764467742,17.44,9.49,48.91,18.36,9.02
2023-02-08 07:50:00,18.16,2.544566095,0.4853,18.16,9.54,48.915,18.79,9.06
2023-02-08 08:00:00,17.48,2.35657421,0.4808080645,17.48,9.52,48.91,18.55,9.18
2023-02-08 08:10:00,17.55,2.381719948,0.4801145161,17.55,9.51,48.905,18.25,9.04
2023-02-08 08:20:00,17.03,2.239416105,0.4801419355,17.03,9.51,48.905,17.45,8.91
2023-02-08 08:30:00,16.27,2.040879221,0.4802870968,16.27,9.51,48.9,17.15,8.98
2023-02-08 08:40:00,15.72,1.912056591,0.4803435484,15.72,9.51,48.885,16.51,8.91
2023-02-08 08:50:00,16.28,2.0425848,0.4801,16.28,9.51,48.86,16.88,8.9
2023-02-08 09:00:00,16.51,2.098542479,0.4812387097,16.51,9.51,48.865,17.31,8.91
2023-02-08 09:10:00,16.85,2.184777964,0.4817983871,16.85,9.52,48.87,17.22,8.91
2023-02-08 09:20:00,17.45,2.349741513,0.4817532258,17.45,9.52,48.875,17.78,8.99
2023-02-08 09:30:00,17.06,2.240841208,0.4814241935,17.06,9.52,48.885,17.14,9
2023-02-08 09:40:00,16.11,1.995487272,0.4815564516,16.11,9.52,48.895,16.79,9.01
2023-02-08 09:50:00,15.37,1.861301639,0.4816887097,15.37,9.52,48.9,17.48,9.19
2023-02-08 10:00:00,15.61,1.917504274,0.4772645161,15.61,9.49,48.9,17.86,9.2
2023-02-08 10:10:00,15.26,1.861999409,0.4701629032,15.26,9.45,48.895,17.6,9.23
2023-02-08 10:20:00,15.49,1.895554158,0.4702387097,15.49,9.45,48.89,17.66,9.38
2023-02-08 10:30:00,15.28,1.851843142,0.4702032258,15.28,9.45,48.88,17.54,9.5
2023-02-08 10:40:00,15.9,1.969757839,0.4699935484,15.9,9.45,48.875,17.6,9.51
2023-02-08 10:50:00,16.61,2.145513096,0.4701983871,16.61,9.45,48.885,18.41,9.48
2023-02-08 11:00:00,16.53,2.129290516,0.4701516129,16.53,9.45,48.885,18.35,9.34
2023-02-08 11:10:00,14.79,1.771970776,0.4711258065,14.79,9.45,48.885,17.13,9.3
2023-02-08 11:20:00,15.58,1.88225612,0.4755725806,15.58,9.48,48.89,16.56,9.18
2023-02-08 11:30:00,15.6,1.893881536,0.4711403226,15.6,9.45,48.875,16.47,9.13
2023-02-08 11:40:00,14.88,1.742759734,0.4718758065,14.88,9.46,48.88,15.6,9.07
2023-02-08 11:50:00,14.03,1.602211216,0.4891290323,14.03,9.57,48.9,14.93,9.17
2023-02-08 12:00:00,14.46,1.607674974,0.5433209677,14.46,9.86,48.925,14.98,9.26
2023-02-08 12:10:00,13.75,1.524931367,0.5795548387,13.75,10.07,48.945,12.94,9.12
2023-02-08 12:20:00,13.57,1.528624632,0.5758709677,13.57,10.06,48.965,12.71,9
2023-02-08 12:30:00,14.0,1.568697673,0.5730870968,14,10.04,49,13.72,9.04
2023-02-08 12:40:00,14.26,1.561095235,0.5730693548,14.26,10.04,49.03,13.44,8.88
2023-02-08 12:50:00,14.03,1.564937053,0.5596048387,14.03,9.98,49.065,13.5,8.86
2023-02-08 13:00:00,13.04,1.578546601,0.5372145161,13.04,9.86,49.095,13.26,8.79
2023-02-08 13:10:00,12.19,1.663462681,0.5357451613,12.19,9.85,49.12,12.82,8.65
2023-02-08 13:20:00,12.31,1.618300684,0.5367096774,12.31,9.85,49.135,12.52,8.62
2023-02-08 13:30:00,12.54,1.566990482,0.5370048387,12.54,9.85,49.15,12.3,8.62
2023-02-08 13:40:00,12.68,1.519202476,0.53745,12.68,9.86,49.165,11.95,8.77
2023-02-08 13:50:00,11.43,1.609086727,0.5389951613,11.43,9.86,49.195,10.34,8.59
2023-02-08 14:00:00,10.71,1.744549743,0.5513129032,10.71,9.94,49.23,9.29,8.62
2023-02-08 14:10:00,12.07,1.47055432,0.552433871,12.07,9.95,49.275,9.86,8.89
2023-02-08 14:20:00,11.32,1.496713097,0.5504741935,11.32,9.94,49.32,8.43,8.9
2023-02-08 14:30:00,10.17,1.681786564,0.547266129,10.17,9.92,49.375,7.08,8.8
2023-02-08 14:40:00,10.54,1.643272215,0.5459096774,10.54,9.91,49.43,8.04,8.9
2023-02-08 14:50:00,12.83,1.385137504,0.5441451613,12.83,9.9,49.48,10.07,8.9
2023-02-08 15:00:00,12.54,1.368431627,0.5276177419,12.54,9.8,49.525,9.88,8.9
2023-02-08 15:10:00,11.53,1.492001709,0.5233258065,11.53,9.78,49.555,9.79,8.9
2023-02-08 15:20:00,12.42,1.421511347,0.5204854839,12.42,9.76,49.59,10.62,8.9
2023-02-08 15:30:00,12.37,1.44303997,0.5172,12.37,9.74,49.62,10.86,8.85
2023-02-08 15:40:00,11.84,1.396743108,0.4961048387,11.84,9.61,49.645,9.97,8.9
2023-02-08 15:50:00,11.79,1.397178239,0.4935096774,11.79,9.59,49.67,9.95,8.87
2023-02-08 16:00:00,10.85,1.493822222,0.5065258065,10.85,9.67,49.685,8.72,8.9
2023-02-08 16:10:00,9.76,1.744287016,0.5082806452,9.76,9.69,49.705,8.05,8.89
2023-02-08 16:20:00,8.97,1.875188136,0.5031387097,8.97,9.65,49.72,6.97,8.87
2023-02-08 16:30:00,8.66,1.757830985,0.49785,8.66,9.62,49.725,4.53,8.8
2023-02-08 16:40:00,7.51,1.954108528,0.4928435484,7.51,9.59,49.75,2.17,8.84
2023-02-08 16:50:00,7.67,1.96362605,0.4892032258,7.67,9.57,49.79,3.25,8.9
2023-02-08 17:00:00,8.22,1.815069631,0.4802564516,8.22,9.51,49.84,4.34,8.9
2023-02-08 17:10:00,7.65,1.800344423,0.4818564516,7.65,9.52,49.885,1.56,8.95
2023-02-08 17:20:00,8.64,1.581910051,0.4867887097,8.64,9.55,49.925,2.85,8.9
2023-02-08 17:30:00,9.29,1.54878309,0.492583871,9.29,9.59,49.97,4.71,8.9
2023-02-08 17:40:00,9.89,1.599079872,0.4931274194,9.89,9.59,50.01,7.43,8.9
2023-02-08 17:50:00,11.0,1.44247096,0.4947129032,11,9.6,50.055,8.64,8.88
2023-02-08 18:00:00,11.43,1.577993425,0.583266129,11.43,10.04,50.085,9.03,8.67
2023-02-08 18:10:00,11.89,1.571075504,0.5975758065,11.89,10.11,50.125,9.59,8.52
2023-02-08 18:20:00,12.51,1.547695148,0.6012951613,12.51,10.11,50.17,10.89,8.57
2023-02-08 18:30:00,12.48,1.480905431,0.605133871,12.48,10.1,50.21,10.08,8.52
2023-02-08 18:40:00,11.65,1.531437178,0.6077677419,11.65,10.11,50.25,8.6,8.5
2023-02-08 18:50:00,11.5,1.562049022,0.6108387097,11.5,10.11,50.3,8.63,8.53
2023-02-08 19:00:00,10.81,1.554552573,0.6890403226,10.81,10.1,50.34,6.41,8.52
2023-02-08 19:10:00,10.2,1.626715983,0.7032419355,10.2,10.11,50.4,4.26,8.5
2023-02-08 19:20:00,10.16,1.616645297,0.7311919355,10.16,10.11,50.465,2.52,8.5
2023-02-08 19:30:00,10.46,1.936024914,0.8402403226,10.46,10.11,50.53,0.14,8.5
2023-02-08 19:40:00,10.62,1.958694985,0.849416129,10.62,10.11,50.6,0,8.5
2023-02-08 19:50:00,10.4,1.809803074,0.8108258065,10.4,10.11,50.69,0.97,8.5
2023-02-08 20:00:00,10.37,1.674913773,0.7545096774,10.37,10.11,50.78,3.86,8.52
2023-02-08 20:10:00,10.68,1.595077361,0.7260435484,10.68,10.11,50.85,5.34,8.5
2023-02-08 20:20:00,10.99,1.565525036,0.7315983871,10.99,10.11,50.895,6.21,8.57
2023-02-08 20:30:00,10.49,1.676824171,0.7386629032,10.49,10.11,50.925,5.6,8.6
2023-02-08 20:40:00,10.52,1.64486715,0.7448967742,10.52,10.11,50.945,4.9,8.65
2023-02-08 20:50:00,11.26,1.512383971,0.7557887097,11.26,10.11,50.985,5.51,8.82
2023-02-08 21:00:00,11.92,1.422612754,0.7346016129,11.92,10.11,51.03,7.9,8.96
2023-02-08 21:10:00,11.66,1.510086894,0.7340145161,11.66,10.11,51.08,8.64,9
2023-02-08 21:20:00,13.58,1.345145274,0.7384677419,13.58,10.11,51.115,10.9,9.36
2023-02-08 21:30:00,13.78,1.349839299,0.7443967742,13.78,10.11,51.135,11.17,9.54
2023-02-08 21:40:00,13.71,1.376275983,0.7478967742,13.71,10.11,51.15,11.83,9.57
2023-02-08 21:50:00,14.28,1.416298003,0.7522790323,14.28,10.11,51.175,12.85,9.5
2023-02-08 22:00:00,13.87,1.368129769,0.7295016129,13.87,10.11,51.205,12.27,9.57
2023-02-08 22:10:00,12.9,1.367171415,0.7270516129,12.9,10.11,51.255,10.57,9.39
2023-02-08 22:20:00,13.02,1.37848771,0.7277419355,13.02,10.11,51.31,11.01,9.38
2023-02-08 22:30:00,13.83,1.368654763,0.7296822581,13.83,10.11,51.365,11.97,9.45
2023-02-08 22:40:00,14.26,1.388849969,0.7308483871,14.26,10.11,51.405,12.48,9.49
2023-02-08 22:50:00,14.28,1.386672035,0.7321064516,14.28,10.11,51.435,12.4,9.54
2023-02-08 23:00:00,14.37,1.385122524,0.7138419355,14.37,10.11,51.475,12.66,9.63
2023-02-08 23:10:00,14.72,1.439813634,0.7114645161,14.72,10.11,51.505,13.72,9.62
2023-02-08 23:20:00,15.36,1.513114922,0.7122322581,15.36,10.11,51.53,13.83,9.5
2023-02-08 23:30:00,14.86,1.45419306,0.7142032258,14.86,10.11,51.55,13.78,9.6
2023-02-08 23:40:00,15.2,1.493256735,0.7148451613,15.2,10.11,51.58,13.96,9.6
2023-02-08 23:50:00,15.64,1.56335331,0.7154951613,15.64,10.11,51.6,14.33,9.54
2023-02-09 00:00:00,15.27,1.586258171,0.7950306452,15.27,10.11,51.625,13.15,9.51
2023-02-09 00:10:00,14.5,1.543923332,0.8088209677,14.5,10.11,51.645,12.56,9.53
2023-02-09 00:20:00,14.75,1.573880237,0.813383871,14.75,10.11,51.67,12.75,9.55
2023-02-09 00:30:00,15.26,1.644020102,0.8185612903,15.26,10.11,51.695,12.97,9.49
2023-02-09 00:40:00,15.29,1.654728771,0.8216451613,15.29,10.11,51.735,13.04,9.55
2023-02-09 00:50:00,15.33,1.671248958,0.8263241935,15.33,10.11,51.765,13.37,9.54
2023-02-09 01:00:00,16.05,1.676471942,0.772783871,16.05,10.11,51.79,14.49,9.54
2023-02-09 01:10:00,16.19,1.695017855,0.7655483871,16.19,10.11,51.81,14.64,9.57
2023-02-09 01:20:00,16.47,1.752090372,0.7650032258,16.47,10.11,51.83,15.04,9.55
2023-02-09 01:30:00,17.18,1.915128326,0.7658419355,17.18,10.11,51.84,15.76,9.52
2023-02-09 01:40:00,17.9,2.099589781,0.7661758065,17.9,10.11,51.845,16.48,9.54
2023-02-09 01:50:00,17.47,1.987976794,0.7662612903,17.47,10.11,51.845,16.01,9.54
2023-02-09 02:00:00,16.6,1.766433527,0.717883871,16.6,10.11,51.845,15.18,9.5
2023-02-09 02:10:00,16.08,1.655559521,0.7110903226,16.08,10.11,51.85,14.39,9.49
2023-02-09 02:20:00,15.73,1.585381364,0.711733871,15.73,10.11,51.87,13.65,9.48
2023-02-09 02:30:00,15.96,1.64092071,0.7376854839,15.96,10.11,51.895,14.35,9.36
2023-02-09 02:40:00,16.45,1.740600318,0.7377306452,16.45,10.11,51.91,14.93,9.37
2023-02-09 02:50:00,16.67,1.786183764,0.7343322581,16.67,10.11,51.925,15.25,9.46
2023-02-09 03:00:00,17.09,1.891370249,0.7036774194,17.09,10.11,51.935,16.17,9.51
2023-02-09 03:10:00,16.47,1.751646919,0.7027193548,16.47,10.11,51.94,15.59,9.45
2023-02-09 03:20:00,16.34,1.731500638,0.7029048387,16.34,10.11,51.945,15.64,9.3
2023-02-09 03:30:00,17.02,1.882779152,0.7018451613,17.02,10.11,51.95,16.45,9.3
2023-02-09 03:40:00,17.29,1.948015632,0.7021806452,17.29,10.11,51.95,16.75,9.28
2023-02-09 03:50:00,16.93,1.863792271,0.702516129,16.93,10.11,51.95,16.41,9.23
2023-02-09 04:00:00,16.2,1.770190361,0.6573629032,16.2,10.11,51.95,15.96,9.2
2023-02-09 04:10:00,15.91,1.73449595,0.6514209677,15.91,10.11,51.95,15.69,9.08
2023-02-09 04:20:00,15.73,1.702551874,0.6512774194,15.73,10.11,51.95,15.38,9.05
2023-02-09 04:30:00,15.84,1.724115178,0.6512564516,15.84,10.11,51.97,15.46,8.99
2023-02-09 04:40:00,16.66,1.87963907,0.6510629032,16.66,10.11,51.975,16.16,9
2023-02-09 04:50:00,15.97,1.738760256,0.6511129032,15.97,10.11,51.99,15.31,9.03
2023-02-09 05:00:00,15.74,1.717745586,0.6392225806,15.74,10.11,52,15.17,9.17
2023-02-09 05:10:00,16.12,1.787319587,0.6378419355,16.12,10.11,51.995,15.54,9.18
2023-02-09 05:20:00,16.1,1.777729164,0.6387741935,16.1,10.11,51.99,15.39,9.19
2023-02-09 05:30:00,16.45,1.851483194,0.6384887097,16.45,10.11,51.985,15.96,9.21
2023-02-09 05:40:00,16.75,1.912039738,0.6382983871,16.75,10.11,51.975,16.14,9.25
2023-02-09 05:50:00,16.22,1.798690321,0.6388967742,16.22,10.11,51.96,15.61,9.25
2023-02-09 06:00:00,15.85,1.666855377,0.6774532258,15.85,10.11,51.95,15.23,9.23
2023-02-09 06:10:00,16.18,1.725511947,0.6829435484,16.18,10.11,51.955,15.48,9.11
2023-02-09 06:20:00,16.53,1.802024216,0.6832274194,16.53,10.11,51.95,15.97,9.01
2023-02-09 06:30:00,16.56,1.80991536,0.6830983871,16.56,10.11,51.935,16.11,8.99
2023-02-09 06:40:00,16.22,1.74080728,0.6826193548,16.22,10.11,51.925,15.77,9.01
2023-02-09 06:50:00,16.25,1.740515171,0.6820387097,16.25,10.11,51.93,15.35,9.01
2023-02-09 07:00:00,16.68,2.076945638,0.5620580645,16.68,9.93,51.94,16.35,8.92
2023-02-09 07:10:00,17.43,2.305119853,0.5447467742,17.43,9.9,51.945,16.75,8.9
2023-02-09 07:20:00,16.17,2.01774572,0.5450032258,16.17,9.9,51.935,15.86,8.83
2023-02-09 07:30:00,15.69,1.942166498,0.5459741935,15.69,9.91,51.93,15.49,8.59
2023-02-09 07:40:00,15.72,1.94795428,0.5456435484,15.72,9.91,51.92,15.36,8.51
2023-02-09 07:50:00,16.1,1.993152479,0.5597677419,16.1,9.97,51.905,15.62,8.4
2023-02-09 08:00:00,15.51,1.85466899,0.5820241935,15.51,10.07,51.885,14.99,8.4
2023-02-09 08:10:00,15.94,1.929526961,0.5830483871,15.94,10.08,51.87,15.63,8.4
2023-02-09 08:20:00,15.94,1.918619807,0.5837741935,15.94,10.08,51.86,15.38,8.4
2023-02-09 08:30:00,16.87,2.091769863,0.5837129032,16.87,10.08,51.84,16.01,8.44
2023-02-09 08:40:00,16.72,2.051810687,0.5838112903,16.72,10.08,51.82,15.72,8.5
2023-02-09 08:50:00,16.22,1.957542583,0.5839032258,16.22,10.09,51.805,15.68,8.59
2023-02-09 09:00:00,16.15,1.985794262,0.561316129,16.15,9.99,51.795,15.95,8.72
2023-02-09 09:10:00,16.23,2.00747879,0.5579403226,16.23,9.98,51.795,16.12,8.8
2023-02-09 09:20:00,16.22,2.00042616,0.55885,16.22,9.98,51.795,16.03,8.8
2023-02-09 09:30:00,16.54,2.00736315,0.585066129,16.54,10.09,51.78,15.91,8.7
2023-02-09 09:40:00,16.38,1.978407899,0.5851612903,16.38,10.09,51.76,15.73,8.6
2023-02-09 09:50:00,16.04,1.908555148,0.5851403226,16.04,10.09,51.745,15.32,8.65
2023-02-09 10:00:00,16.15,1.939651812,0.5754467742,16.15,10.06,51.735,15.31,8.75
2023-02-09 10:10:00,16.13,1.962590423,0.5654870968,16.13,10.02,51.725,15.54,8.72
2023-02-09 10:20:00,16.3,2.054992237,0.5380225806,16.3,9.86,51.71,16.54,8.85
2023-02-09 10:30:00,15.93,1.966888367,0.5450403226,15.93,9.9,51.7,16.15,8.88
2023-02-09 10:40:00,15.68,1.920228419,0.5443064516,15.68,9.9,51.69,15.72,8.83
2023-02-09 10:50:00,15.46,1.88269542,0.5436967742,15.46,9.9,51.665,15.42,8.79
2023-02-09 11:00:00,16.19,2.186880779,0.4738225806,16.19,9.47,51.64,16.77,8.61
2023-02-09 11:10:00,15.97,2.162807372,0.4629225806,15.97,9.39,51.61,16.73,8.6
2023-02-09 11:20:00,15.66,2.094524879,0.4614516129,15.66,9.38,51.575,16.43,8.58
